id_anggota,nama,tujuan_pinjaman,jumlah_pinjaman,tenor,cicilan,simp_wajib,simp_sukarela,simp_pensiun,simp_hari_raya,total_simpanan,rasio_simpanan,week_past_due,label_risiko
PU-240-23-08-001340,"SRI HARTINI",WARUNGAN,5450000,100,80660,933000,100020,66040,0,1099060,0.2017,92,Macet
PU-240-23-08-001341,"HANI MARLIYANA","JUAL MAKANAN",5550000,100,82140,929000,158201,63234,0,1150435,0.2073,90,Macet
PU-240-23-08-001459,"NENG SRI AZI ZAHRA","JUAL MAKANAN",4000000,50,99200,297000,30359,61444,26768,415571,0.1039,14,Macet
PU-240-23-10-001751,"NENG ANIAH","JUAL MAKANAN",2300000,100,34040,438000,57100,5189,0,500289,0.2175,73,Macet
PU-240-23-11-001969,HERNI,"JUAL MAKANAN",4000000,50,99200,380000,11178,79307,0,470485,0.1176,24,Macet
PU-240-23-11-001971,ENAH,"JUAL ALAT RUMAH TANGGA",3000000,50,74400,360000,278811,37815,0,676626,0.2255,14,Macet
PU-240-23-11-002039,"AI NURHAYATI","JUAL MAKANAN",4600000,100,68080,1033000,2246,94206,0,1129452,0.2455,90,Macet
PU-240-23-12-002157,RUMI,"JUAL MAKANAN",3000000,50,74400,29000,70203,33046,0,132249,0.0441,42,Macet
PU-240-24-02-000110,"ENENG IKA","JUAL PAKAIAN",4000000,50,99200,92000,6000,44026,7296,149322,0.0373,35,Macet
PU-240-21-09-001078,ENDOH,WARUNGAN,4000000,50,99200,100000,4751,50502,0,155253,0.0388,22,Macet
PU-240-22-03-000489,"ENENG NERAWATI",WARUNGAN,5000000,50,124000,870000,13577,59854,17905,961336,0.1923,31,Macet
PU-240-22-04-000653,DIAN,"JUAL MAKANAN",6000000,50,148800,1164000,8725,72501,17760,1262986,0.2105,33,Macet
PU-240-22-10-001635,"KOMARIAH BT. RIBA",WARUNGAN,1700000,50,42160,140000,262783,35730,0,438513,0.2579,21,Macet
PU-240-22-10-001636,"ICIH HIDYANTI",WARUNGAN,1900000,50,47120,118000,2700,35730,7677,164107,0.0864,26,Macet
PU-240-22-10-001637,ANIAH,"JUAL MAKANAN",1550000,50,38440,126000,28500,35854,0,190354,0.1228,31,Macet
PU-240-22-12-002394,"SUSI SULASTRI","LAIN LAIN INVESTASI",1500000,50,37200,100000,16000,36087,0,152087,0.1014,41,Macet
PU-240-22-12-002395,"ADE KOKOM K",WARUNGAN,4400000,100,65120,857000,13505,60764,0,931269,0.2117,98,Macet
PU-240-23-02-000276,JUHAYATI,"JUAL PAKAIAN",4000000,50,99200,435000,12398,47090,0,494488,0.1236,11,Diragukan
PU-240-23-05-000803,"ENONG ROHAETI",WARUNGAN,3250000,100,48100,355900,176089,82314,0,614303,0.189,90,Macet
PU-240-23-05-000888,"IMAS SUNANI","JUAL IKAN DAN LAINNYA",3000000,50,74400,307000,103734,69832,0,480566,0.1602,26,Macet
PU-240-20-01-000015,"ADE SUNAESIH",WARUNGAN,3800000,50,95000,29000,310614,87796,4364,431774,0.1136,33,Macet
PU-240-20-01-000016,ROHAYATI,"JUAL IKAN DAN LAINNYA",3800000,50,95000,385000,59789,87796,12603,545188,0.1435,17,Macet
PU-240-20-01-000041,SUKATI,WARUNGAN,3500000,50,87500,78000,20502,42089,7724,148315,0.0424,23,Macet
PU-240-20-01-000042,"AAN NANI NURAENI","JUAL PAKAIAN",3800000,50,95000,41000,32674,85067,2364,161105,0.0424,29,Macet
PU-240-20-02-000162,ROKMAH,WARUNGAN,3800000,50,95000,25000,134914,55112,0,215026,0.0566,34,Macet
PU-240-20-02-000164,"IDA FARIDA","JUAL MAKANAN",3800000,50,95000,79000,92701,66242,0,237943,0.0626,22,Macet
PU-240-20-02-000165,ASMINAH,"JUAL MAKANAN",3800000,50,95000,35000,80389,46227,2364,163980,0.0432,32,Macet
PU-240-20-03-000397,ASMARIAH,"JUAL PAKAIAN",3000000,50,75000,32000,42593,38832,7107,120532,0.0402,40,Macet
PU-240-22-07-001104,SUNTIAH,"WARUNG MAKAN/WARUNG KOPI",5000000,50,124000,603400,278459,60148,7692,949699,0.1899,30,Macet
PU-240-23-07-001197,SANTI,"JUAL IKAN DAN LAINNYA",1200000,25,53760,27000,27448,15638,7608,77694,0.0647,17,Macet
PU-240-20-02-000172,ATIYAH,WARUNGAN,3600000,50,90000,365000,22024,84806,13209,485039,0.1347,24,Macet
PU-240-22-12-002396,KIWIK,"JUAL MAKANAN",1800000,100,26640,99000,19800,35854,7801,162455,0.0903,84,Macet
PU-240-23-01-000121,ENJUM,"LAIN LAIN INVESTASI",4000000,50,99200,400000,78242,48573,2574,529389,0.1323,19,Macet
PU-240-23-05-000773,SANI,"JUAL SAYURAN",3000000,50,74400,116000,463116,33905,7957,620978,0.207,13,Macet
PU-240-23-05-000804,SARMAH,"JUAL MAKANAN",3300000,100,48840,1060000,103738,16952,0,1180690,0.3578,66,Macet
PU-240-23-10-001750,"IKOH MASFUPAH","JUAL MAKANAN",2000000,50,49600,391000,3482,25211,7395,427088,0.2135,48,Macet
PU-240-23-11-001945,HAPIPAH,"JUAL MAKANAN",3000000,50,74400,119000,66113,33046,7732,225891,0.0753,12,Diragukan
PU-240-23-12-002180,"TIHAT SUTIHAT","JUAL MAKANAN",6300000,100,93240,1400000,107738,84433,0,1592171,0.2527,94,Macet
PU-240-23-12-002212,"IDA HOLIDA","JUAL IKAN DAN LAINNYA",5250000,100,77700,1518000,85985,14221,7954,1626160,0.3097,97,Macet
PU-240-23-12-002214,"TITI SARTINAH","JUAL MAKANAN",4100000,100,60680,56000,68534,14787,7196,146517,0.0357,67,Macet
PU-240-24-01-000041,"TATI HARTATI","JUAL IKAN DAN LAINNYA",4900000,100,72520,727000,2620,63772,7605,800997,0.1635,84,Macet
PU-240-24-02-000177,"YENI MARYANI","LAIN LAIN INVESTASI",3950000,100,58460,1585000,28084,70242,7110,1690436,0.428,96,Macet
PU-240-24-03-000278,"SITI MAESAROH","JUAL MAKANAN",3100000,75,56213,357000,9900,17978,7701,392579,0.1266,71,Macet
PU-240-24-03-000279,NURAENI,"JUAL MAKANAN",4050000,100,59940,623000,107261,56261,0,786522,0.1942,90,Macet
PU-240-24-03-000280,PIAH,"JUAL IKAN DAN LAINNYA",1400000,25,62720,423000,108812,48296,7129,587237,0.4195,21,Macet
PU-240-24-03-000281,NITA,WARUNGAN,4200000,100,62160,647000,15700,27249,8254,698203,0.1662,90,Macet
PU-240-24-03-000301,"NUNUNG NURJANAH",WARUNGAN,4300000,100,63640,1058000,2323,52197,3524,1116044,0.2595,90,Macet
PU-240-24-09-000854,SUMARIYAH,"LAIN LAIN INVESTASI",6800000,75,101547,2103000,242712,2815,0,2348527,0.3454,60,Macet
PU-240-20-01-000093,"OMAH ROHMAH","JUAL MAKANAN",3800000,50,95000,382000,103894,87796,0,573690,0.151,19,Macet
PU-240-20-02-000156,ROJANAH,WARUNGAN,4000000,50,100000,370000,10766,90147,2575,473488,0.1184,24,Macet
PSA-240-21-09-000020,"NENG WULAN N",SANITASI,4000000,101,57030,854000,11336,167756,63938,1097030,0.2743,61,Macet
PU-240-21-12-001836,"NENG WULAN N",WARUNGAN,5000000,50,124000,854000,11336,167756,63938,1097030,0.2194,25,Macet
PU-240-23-05-000905,SUKAYAH,"JUAL MAKANAN",3000000,50,74400,110000,52157,33905,9730,205792,0.0686,15,Macet
PU-240-23-09-001687,SOPIYAH,WARUNGAN,4000000,50,99200,365000,29700,79811,80265,554776,0.1387,27,Macet
PU-240-23-10-001923,ILAWATI,"JUAL OBAT, JAMU, KOSMETIK, CNI DLL",4000000,50,99200,375000,10400,79373,8148,472921,0.1182,26,Macet
PU-240-23-10-001924,"KHOIRUN NISA","JUAL SAYURAN",4000000,50,99200,371000,4600,79373,8148,463121,0.1158,27,Macet
PU-240-24-03-000224,"DESI YULIYANTI","JUAL JASA",3000000,50,74400,38000,28600,32560,67406,166566,0.0555,39,Macet
PU-240-24-07-000625,ANI,WARUNGAN,3000000,50,74400,77000,9993,32072,7748,126813,0.0423,26,Macet
PU-240-24-08-000735,ATIAH,"JUAL SAYURAN",4300000,100,48160,1453000,32410,50108,7353,1542871,0.3588,54,Macet
PU-240-20-01-000114,KARMI,"JUAL IKAN DAN LAINNYA",4000000,50,100000,358000,27618,87415,12865,485898,0.1215,26,Macet
PU-240-20-02-000210,KOSIAH,"JUAL IKAN DAN LAINNYA",3000000,50,75000,215000,28236,66144,3183,312563,0.1042,32,Macet
PU-240-20-02-000238,ROHMAH,WARUNGAN,3000000,50,75000,240000,54682,66144,4570,365396,0.1218,24,Macet
PU-240-20-02-000271,YATI,"JUAL IKAN DAN LAINNYA",2000000,50,50000,54000,39909,25786,2644,122339,0.0612,10,Diragukan
PU-240-20-03-000383,"LULU PALUNDA SRIAPRIYANTI","JUAL PAKAIAN",3000000,50,75000,125000,27804,38832,7674,199310,0.0664,9,Diragukan
PU-240-20-03-000384,RAMI,"JUAL IKAN DAN LAINNYA",3000000,50,75000,65000,13925,38832,8757,126514,0.0422,30,Macet
PU-240-20-03-000400,ELIS,PETERNAKAN,3000000,50,75000,70000,47000,38832,3658,159490,0.0532,29,Macet
PU-240-20-06-000544,MAMAH,"JUAL IKAN DAN LAINNYA",4000000,50,99200,401000,80157,88681,7643,577481,0.1444,22,Macet
PU-240-22-02-000134,SUSI,"LAIN LAIN INVESTASI",4000000,50,99200,252000,154187,54204,0,460391,0.1151,41,Macet
PU-240-21-08-000754,"NENG IROH",WARUNGAN,3000000,50,74400,95000,56535,36791,2368,190694,0.0636,20,Macet
PU-240-23-03-000615,JUHAERIAH,WARUNGAN,1900000,25,85120,160000,2222,60312,2086,224620,0.1182,18,Macet
PU-240-20-09-000950,WARTINI,WARUNGAN,2800000,50,69440,53000,73674,35918,0,162592,0.0581,32,Macet
PU-240-20-09-000951,RAYATI,"JUAL MAKANAN",2800000,50,69440,2000,208313,35918,0,246231,0.0879,32,Macet
PU-240-20-09-001013,"SITI RODIAH","JUAL MAKANAN",2800000,50,69440,21000,186236,35918,0,243154,0.0868,21,Macet
PU-240-22-02-000142,SAERI,"JUAL SAYURAN",4800000,50,119040,281000,556060,58939,0,895999,0.1867,21,Macet
PU-240-22-12-002166,KADMINI,"JUAL SAYURAN",1700000,50,42160,48000,189541,75184,0,312725,0.184,29,Macet
PMB-240-23-10-000061,"ANAH RUMYANAH",PERTANIAN,15000000,75,272000,2033000,21186,274766,7488,2336440,0.1558,53,Macet
PU-240-23-07-001256,"HINDUN BT ABDUL JALIL","JUAL MAKANAN",4000000,50,99200,192000,20200,45124,29397,286721,0.0717,11,Diragukan
PU-240-23-09-001544,SAMINI,"JUAL MAKANAN",7000000,50,173600,2248000,97559,239828,12568,2597955,0.3711,22,Macet
PU-240-23-09-001545,HUMIDAH,"JUAL MAKANAN",7500000,50,186000,2309000,45169,236715,32496,2623380,0.3498,26,Macet
PU-240-23-09-001589,ROPIAH,"JUAL MAKANAN",4000000,50,99200,160000,19676,44938,8188,232802,0.0582,19,Macet
PU-240-23-09-001638,SUKANAH,"JUAL MAKANAN",5000000,50,124000,697000,113932,138308,36534,985774,0.1972,24,Macet
PU-240-23-10-001918,SODAH,"JUAL MAKANAN",8000000,50,198400,2366000,158947,95658,17228,2637833,0.3297,26,Macet
PU-240-23-11-001961,WINDA,"JUAL MAKANAN",7000000,50,173600,2230000,13600,84620,17755,2345975,0.3351,27,Macet
PU-240-23-12-002142,MASPUFAH,WARUNGAN,4000000,50,99200,108000,56400,44386,7199,215985,0.054,32,Macet
PU-240-22-09-001545,TARKEM,WARUNGAN,1200000,75,21760,145000,5159,36283,0,186442,0.1554,54,Macet
PU-240-22-11-002120,SAMLAH,WARUNGAN,2700000,100,39960,355000,34547,3068,0,392615,0.1454,92,Macet
PU-240-22-12-002247,"NINING KHOSIAH",WARUNGAN,2950000,100,43660,343000,3251,3068,0,349319,0.1184,97,Macet
PU-240-22-11-001910,NURIYAH,PERTANIAN,5100000,100,75480,1739000,58225,61944,0,1859169,0.3645,50,Macet
PU-240-24-12-001097,"YANTI NURHAYATI","JUAL MAKANAN",4200000,100,47040,17000,22800,39115,0,78915,0.0188,6,Diragukan
PU-240-25-04-000172,SOLEKHA,"LAIN LAIN INVESTASI",3000000,50,74400,403000,60380,75708,0,539088,0.1797,8,Diragukan
PU-240-25-07-000318,HAYATI,WARUNGAN,4000000,50,99200,323000,70516,72920,137326,603762,0.1509,11,Diragukan
PSA-240-23-01-000001,SANIKAH,SANITASI,6000000,101,85545,1742000,33267,126741,0,1902008,0.317,54,Macet
PSA-240-23-02-000003,SUHAMI,"AIR DAN SANITASI",4000000,101,57030,89000,18800,0,0,107800,0.027,43,Macet
PU-240-21-10-001233,ESIH,WARUNGAN,4000000,50,99200,164000,69222,2824,0,236046,0.059,18,Macet
PU-240-22-09-001544,KARSIH,WARUNGAN,2000000,50,49600,550000,2300,73450,0,625750,0.3129,24,Macet
PU-240-22-11-001912,DASWATI,"JUAL PAKAIAN",3000000,50,74400,1157000,17343,34669,0,1209012,0.403,20,Macet
PU-240-22-12-002248,WARSINI,WARUNGAN,1650000,50,40920,913000,5600,25156,0,943756,0.572,46,Macet
PU-240-23-06-001082,"SITI KAJAR",WARUNGAN,6000000,50,148800,1686000,78876,83843,0,1848719,0.3081,20,Macet
PU-240-23-07-001301,SANIKAH,"JUAL KUE",7000000,50,173600,1742000,33267,126741,0,1902008,0.2717,27,Macet
PU-240-24-03-000313,"EEM RASTI",WARUNGAN,6000000,50,148800,1234000,72430,70923,0,1377353,0.2296,43,Macet
PU-240-22-11-001930,ROHMAH,"LAIN LAIN INVESTASI",1050000,50,26040,177000,19131,35854,0,231985,0.2209,16,Macet
PU-240-23-01-000185,IDA,WARUNGAN,4000000,50,99200,343000,12600,81941,0,437541,0.1094,34,Macet
PU-240-23-03-000467,SARNI,WARUNGAN,3000000,50,74400,41000,31200,34269,17000,123469,0.0412,38,Macet
PU-240-23-03-000584,EVA,"JUAL PAKAIAN",5500000,50,136400,130000,131871,201025,0,462896,0.0842,35,Macet
PU-240-23-05-000750,SURYATI,WARUNGAN,5550000,75,100640,253400,28422,89482,13256,384560,0.0693,60,Macet
PU-240-23-11-001989,JAYANAH,"LAIN LAIN INVESTASI",2400000,75,43520,305000,45014,84015,0,434029,0.1808,66,Macet
PU-240-23-11-002057,TATI,"LAIN LAIN INVESTASI",4500000,25,201600,505000,51404,107624,0,664028,0.1476,11,Diragukan
PU-240-24-01-000025,JANAH,"JUAL MAKANAN",3100000,50,76880,126600,72683,84398,0,283681,0.0915,31,Macet
PU-240-24-05-000344,NARMAH,"JUAL MAKANAN",3000000,50,74400,271000,34600,59910,0,365510,0.1218,36,Macet
PU-240-24-08-000730,MARSIH,"JUAL IKAN DAN LAINNYA",3100000,100,34720,429000,10868,37728,0,477596,0.1541,52,Macet
PU-240-24-08-000754,ANAH,"JUAL IKAN DAN LAINNYA",2500000,50,56000,391000,19633,29456,0,440089,0.176,42,Macet
PU-240-24-09-000775,"SITI BADRIAH",WARUNGAN,3250000,75,45933,617900,59839,53048,0,730787,0.2249,39,Macet
PU-240-25-01-000037,ENAH,"JUAL IKAN DAN LAINNYA",2800000,100,31360,112000,24001,177014,0,313015,0.1118,52,Macet
PU-240-25-01-000072,SARMIAH,"JUAL IKAN DAN LAINNYA",1400000,50,29680,336000,2065,35819,0,373884,0.2671,47,Macet
PU-240-22-08-001344,OMAH,WARUNGAN,4000000,50,99200,104000,20800,47128,10400,182328,0.0456,33,Macet
PU-240-22-09-001592,NUNUNG,WARUNGAN,5000000,50,124000,371000,25209,106676,9316,512201,0.1024,38,Macet
PU-240-22-10-001806,"TATI MULAN SARI",PERTANIAN,6000000,50,148800,745000,71950,179793,12483,1009226,0.1682,39,Macet
PU-240-23-01-000187,ECIH,"JUAL MAKANAN",4900000,100,72520,1666000,32005,56287,0,1754292,0.358,73,Macet
PU-240-23-02-000306,KASNIAH,WARUNGAN,5000000,50,124000,1218000,112088,61393,7757,1399238,0.2798,32,Macet
PU-240-23-07-001210,ATISAH,PERTANIAN,6000000,50,148800,1455000,118025,69784,24632,1667441,0.2779,29,Macet
PU-240-23-07-001303,HALIMAH,"JUAL MAKANAN",7000000,100,103600,1917000,61018,113856,0,2091874,0.2988,92,Macet
PU-240-23-09-001639,YANAH,"LAIN LAIN INVESTASI",4000000,50,99200,402000,21716,79811,25742,529269,0.1323,17,Macet
PU-240-25-05-000214,ASMAH,"JUAL ALAT RUMAH TANGGA",7000000,50,173600,1995000,45842,209405,50356,2300603,0.3287,18,Macet
PU-240-25-06-000281,"ASRI BT. ANEN",WARUNGAN,5000000,50,124000,501000,54500,94389,2293,652182,0.1304,4,Lancar
PU-240-20-03-000353,SUKMANAH,PERTANIAN,2000000,50,50000,38000,47217,25786,0,111003,0.0555,18,Macet
PU-240-20-03-000398,MUNAH,WARUNGAN,3000000,50,75000,245000,130299,65927,0,441226,0.1471,22,Macet
PU-240-20-04-000502,"ENENG ANJANI",WARUNGAN,3000000,50,75000,216000,11289,65378,0,292667,0.0976,34,Macet
PU-240-20-07-000691,EEN,WARUNGAN,3000000,50,74400,83000,10577,38832,0,132409,0.0441,24,Macet
PU-240-22-10-001801,ARIH,PERTANIAN,8000000,50,198400,1716000,62296,97548,0,1875844,0.2345,23,Macet
PU-240-22-12-002509,"MIMI MARYAMI",WARUNGAN,4000000,100,59200,593000,14864,80015,0,687879,0.172,85,Macet
PU-240-22-12-002511,TARNI,"JUAL MAKANAN",4650000,100,68820,1819000,501385,66988,0,2387373,0.5134,60,Macet
PU-240-23-07-001257,AMINIH,WARUNGAN,5000000,50,124000,785000,271867,58551,0,1115418,0.2231,11,Diragukan
PU-240-24-11-001005,ELI,WARUNGAN,2650000,100,29680,563000,41164,4517,0,608681,0.2297,53,Macet
PMB-240-23-08-000041,SANIRAH,WARUNGAN,13000000,75,235733,2421000,22165,8895,0,2452060,0.1886,51,Macet
PMB-240-23-08-000044,NASPI,WARUNGAN,8000000,50,198400,1828000,112073,14511,0,1954584,0.2443,14,Macet
PMB-240-23-09-000052,WARYATI,"JUAL JASA",12000000,75,217600,2065000,37959,2852,0,2105811,0.1755,42,Macet
PMB-240-24-12-000121,"SITI AISAH","JUAL MAKANAN",12650000,100,141680,3605000,129807,435414,12411,4182632,0.3306,2,Lancar
PSA-240-22-12-000037,WARYATI,"AIR DAN SANITASI",5000000,101,71287,2065000,37959,2852,0,2105811,0.4212,46,Macet
PSA-240-23-11-000014,"WIWIN MARLIANA",SANITASI,4000000,101,57030,94000,39000,0,0,133000,0.0333,44,Macet
PU-240-21-11-001480,INTEN,"JUAL MAKANAN",6000000,50,148800,821000,127469,2852,0,951321,0.1586,36,Macet
PU-240-22-07-001193,RATNITI,WARUNGAN,7000000,50,173600,1362000,23340,84991,0,1470331,0.21,19,Macet
PU-240-23-02-000249,KARNITI,WARUNGAN,5250000,100,77700,1355000,2200,72339,0,1429539,0.2723,86,Macet
PU-240-23-02-000410,TUMINAH,"JUAL KUE",9000000,50,223200,1623000,9707,198710,0,1831417,0.2035,40,Macet
PU-240-23-05-000760,DARISEM,PERTANIAN,1800000,50,44640,93000,13886,21549,0,128435,0.0714,42,Macet
PU-240-23-06-001034,"DEA MEILANIE",WARUNGAN,3000000,25,134400,65000,15945,33785,0,114730,0.0382,5,Diragukan
PU-240-23-07-001302,"RUSTANZIYAH ABDUL SYUKUR",WARUNGAN,3000000,50,74400,44000,54846,33414,0,132260,0.0441,37,Macet
PU-240-23-09-001677,MARILAH,"JUAL MAKANAN",7350000,100,108780,2467000,4394,106085,0,2577479,0.3507,90,Macet
PU-240-23-10-001773,MISTI,"JUAL JASA",8000000,50,198400,1420000,4347,92514,0,1516861,0.1896,33,Macet
PU-240-24-07-000569,"SARNI BT SURA",WARUNGAN,3000000,50,74400,80000,12415,32072,0,124487,0.0415,25,Macet
PU-240-24-08-000753,CASKEM,"LAIN LAIN INVESTASI",4000000,100,44800,724000,37682,61088,0,822770,0.2057,50,Macet
PU-240-23-07-001186,"SITI JULEHA","JUAL MAKANAN",3000000,50,74400,113000,25200,33661,0,171861,0.0573,13,Macet
PU-240-23-09-001552,"AI SUTINAH","LAIN LAIN INVESTASI",2250000,50,55800,454000,10173,2180,0,466353,0.2073,19,Macet
PU-240-24-03-000226,JUNESIH,"JUAL MAKANAN",3000000,50,74400,20000,54952,32560,0,107512,0.0358,44,Macet
PU-240-24-03-000263,IRAT,"JUAL MAKANAN",4000000,50,99200,56000,100124,43840,0,199964,0.05,31,Macet
PMB-240-24-08-000072,"NOER ANIAH","JUAL MAKANAN",12400000,100,138880,1741000,81418,172213,7969,2002600,0.1615,74,Macet
PU-240-20-07-000669,UMIYATI,"JUAL JASA",4000000,50,99200,429000,19758,48309,0,497067,0.1243,7,Diragukan
PU-240-20-07-000672,ITA,WARUNGAN,4000000,50,99200,411000,6217,85552,0,502769,0.1257,10,Diragukan
PU-240-20-07-000714,"SITI ROKAYAH","JUAL IKAN DAN LAINNYA",3000000,50,74400,89000,70743,38832,8895,207470,0.0692,22,Macet
PU-240-20-07-000717,SUSANTI,"JUAL MAKANAN",3000000,50,74400,86000,9627,38832,0,134459,0.0448,23,Macet
PU-240-22-06-000844,NITI,WARUNGAN,3000000,50,74400,113000,65500,35610,0,214110,0.0714,14,Macet
PU-240-22-09-001520,ENTI,WARUNGAN,3000000,50,74400,62000,2400,35119,7171,106690,0.0356,31,Macet
PU-240-22-10-001629,"DEDE ERNAWATI",WARUNGAN,3000000,50,74400,128000,63779,34995,7327,234101,0.078,9,Diragukan
PU-240-22-10-001835,SUSI,"JUAL MAKANAN",2300000,50,57040,693000,13593,62108,0,768701,0.3342,40,Macet
PU-240-22-11-002032,SARWI,WARUNGAN,2400000,100,35520,915000,5521,37570,17489,975580,0.4065,93,Macet
PU-240-22-12-002228,UMNAH,WARUNGAN,3000000,50,74400,68000,42000,34629,0,144629,0.0482,29,Macet
PU-240-22-12-002392,RAMINAH,"JUAL IKAN DAN LAINNYA",2500000,100,37000,636000,12247,38739,7256,694242,0.2777,94,Macet
PU-240-23-01-000040,NOVI,"LAIN LAIN INVESTASI",4100000,75,74347,972000,7840,50883,7254,1037977,0.2532,45,Macet
PU-240-23-01-000042,JARIAH,"JUAL IKAN DAN LAINNYA",3400000,75,61653,603000,10538,51373,0,664911,0.1956,38,Macet
PU-240-23-01-000043,"TITI DWI JAYANTI","LAIN LAIN INVESTASI",4500000,75,81600,698000,43770,54596,12499,808865,0.1797,37,Macet
PU-240-23-01-000044,"ENCIM SUGINAH","JUAL IKAN DAN LAINNYA",1400000,50,34720,163000,6600,35610,0,205210,0.1466,17,Macet
PU-240-23-01-000086,NURTI,"JUAL MAKANAN",4200000,100,62160,1322000,58514,52736,0,1433250,0.3413,66,Macet
PU-240-23-01-000118,SUMYATI,"JUAL IKAN DAN LAINNYA",1200000,25,53760,147000,12300,35730,7477,202507,0.1688,6,Diragukan
PU-240-23-01-000119,MARLINA,WARUNGAN,1200000,50,29760,139000,3700,35730,7515,185945,0.155,35,Macet
PU-240-23-07-001198,SONIAWATI,"JUAL MAKANAN",2150000,50,53320,344000,20400,26739,7714,398853,0.1855,34,Macet
PU-240-23-07-001240,SUHERNI,WARUNGAN,1250000,25,56000,118000,5900,34875,7826,166601,0.1333,18,Macet
PU-240-23-09-001662,SULSIAH,"JUAL MAKANAN",3000000,50,74400,113000,69108,33414,57393,272915,0.091,14,Macet
PU-240-23-09-001672,"IIK HERANI",WARUNGAN,3000000,75,54400,681000,27076,36452,7669,752197,0.2507,71,Macet
PU-240-23-11-002006,ROHAYATI,"JUAL MAKANAN",3000000,25,134400,56000,20585,33046,7469,117100,0.039,8,Diragukan
PU-240-25-01-000077,SIPAH,"LAIN LAIN INVESTASI",4100000,50,91840,7000,14962,86987,0,108949,0.0266,46,Macet
PU-240-24-12-001151,ETIN,"JUAL MAKANAN",3850000,100,43120,2000,49694,52418,0,104112,0.027,44,Macet
PU-240-22-10-001738,SUMANAH,"JUAL JASA",2000000,100,29600,121000,9041,35730,0,165771,0.0829,67,Macet
PU-240-22-10-001739,ESIH,"JUAL IKAN DAN LAINNYA",4000000,100,59200,645000,35196,51779,0,731975,0.183,82,Macet
PU-240-22-10-001740,"SITI JULEHA",WARUNGAN,2250000,100,33300,86000,5500,35610,12175,139285,0.0619,89,Macet
PU-240-22-10-001741,"IKA BELA","JUAL IKAN DAN LAINNYA",2250000,75,40800,364000,152349,2868,0,519217,0.2308,58,Macet
PU-240-22-10-001823,AMSI,WARUNGAN,2500000,75,45333,137000,9610,35486,0,182096,0.0728,42,Macet
PU-240-22-10-001825,SANTI,"JUAL IKAN DAN LAINNYA",2100000,100,31080,161000,27828,35610,0,224438,0.1069,64,Macet
PU-240-22-12-002459,IMAS,"JUAL IKAN DAN LAINNYA",3600000,100,53280,134000,43397,2692,0,180089,0.05,95,Macet
PU-240-22-12-002460,ASHA,"JUAL IKAN DAN LAINNYA",5150000,100,76220,1324000,128357,69367,0,1521724,0.2955,96,Macet
PU-240-23-01-000062,ASTIRAH,WARUNGAN,4350000,100,64380,543000,3700,2537,0,549237,0.1263,98,Macet
PU-240-24-02-000150,ADI,WARUNGAN,1900000,50,47120,120000,17745,35610,0,173355,0.0912,36,Macet
PU-240-24-08-000678,IKA,"JUAL MAKANAN",3300000,50,73920,1239000,50322,37637,0,1326959,0.4021,26,Macet
PU-240-24-12-001099,JUHARIYAH,WARUNGAN,3000000,100,33600,11000,778912,2576,0,792488,0.2642,51,Macet
PU-240-25-07-000307,ARMAH,"JUAL MAKANAN",5000000,50,124000,1886000,24116,80690,0,1990806,0.3982,22,Macet
PU-240-22-06-000975,"YATI ROHAYATI",PERTANIAN,3000000,50,74400,92000,2400,35610,8238,138248,0.0461,21,Macet
PU-240-22-11-002029,SARNI,WARUNGAN,4000000,50,99200,184000,36600,2000,7000,229600,0.0574,13,Macet
PU-240-22-12-002429,"NENG YULI",WARUNGAN,5500000,100,81400,1225000,2377,64656,12278,1304311,0.2371,53,Macet
PU-240-22-12-002431,"EKA SATI APRILIA","JUAL IKAN DAN LAINNYA",3400000,100,50320,152000,14700,46762,7387,220849,0.065,82,Macet
PU-240-22-12-002436,TITA,"JUAL IKAN DAN LAINNYA",3200000,100,47360,96000,7700,11366,7194,122260,0.0382,98,Macet
PU-240-22-12-002441,SOPIAH,"WARUNG MAKAN/WARUNG KOPI",5500000,100,81400,1535000,7278,48273,8287,1598838,0.2907,83,Macet
PU-240-22-12-002442,DIANA,"JUAL IKAN DAN LAINNYA",3500000,100,51800,92000,3200,46762,7000,148962,0.0426,95,Macet
PU-240-22-12-002445,IMOL,WARUNGAN,3500000,100,51800,76000,4600,46762,7000,134362,0.0384,99,Macet
PU-240-22-12-002446,"SOVI SUSANAH","JUAL IKAN DAN LAINNYA",3500000,100,51800,76000,4600,46762,7000,134362,0.0384,99,Macet
PU-240-22-12-002449,ENAH,WARUNGAN,2400000,100,35520,68000,7400,35119,7516,118035,0.0492,93,Macet
PU-240-22-12-002451,SATUNAH,WARUNGAN,2000000,75,36267,112000,20100,35486,7355,174941,0.0875,54,Macet
PU-240-22-12-002452,SOVIA,WARUNGAN,2850000,100,42180,35000,6500,34875,7000,83375,0.0293,95,Macet
PU-240-22-12-002453,"RIFA IMELDA MUREN",WARUNGAN,2850000,100,42180,80000,16800,34875,7000,138675,0.0487,80,Macet
PU-240-22-12-002454,"SINDY PARTIKASARI",WARUNGAN,3000000,100,44400,111000,6600,2546,7423,127569,0.0425,96,Macet
PU-240-22-12-002456,"ADE ROSITA",WARUNGAN,3400000,100,50320,104000,11300,46762,7387,169449,0.0498,94,Macet
PU-240-22-12-002458,IPAH,WARUNGAN,3400000,100,50320,92000,4200,46762,7387,150349,0.0442,97,Macet
